ablation,sample_size,replicate,seed,full_tv_error,ablated_tv_error,full_better,invalid_category,full_invalid_mass,ablated_invalid_mass,full_invalid_top1,ablated_invalid_top1
A6_remove_temporal_decay,80,51,601780,0.29038217791,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,52,601781,0.273625348503,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,53,601782,0.173341551772,0.227777777778,True,,,,,
A6_remove_temporal_decay,80,54,601783,0.289956482813,0.35,True,,,,,
A6_remove_temporal_decay,80,55,601784,0.206287617122,0.277777777778,True,,,,,
A6_remove_temporal_decay,80,56,601785,0.273483450137,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,57,601786,0.214227028217,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,58,601787,0.307152315828,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,59,601788,0.240175984617,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,60,601789,0.189091784107,0.272222222222,True,,,,,
A6_remove_temporal_decay,80,61,601790,0.281500464671,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,62,601791,0.240175984617,0.288888888889,True,,,,,
A6_remove_temporal_decay,80,63,601792,0.240317882983,0.288888888889,True,,,,,
A6_remove_temporal_decay,80,64,601793,0.240175984617,0.288888888889,True,,,,,
A6_remove_temporal_decay,80,65,601794,0.206210013684,0.272222222222,True,,,,,
A6_remove_temporal_decay,80,66,601795,0.289956482813,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,67,601796,0.307294214193,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,68,601797,0.256790915658,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,69,601798,0.290098381178,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,70,601799,0.173922453746,0.227777777778,True,,,,,
A6_remove_temporal_decay,80,71,601800,0.307152315828,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,72,601801,0.256287617122,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,73,601802,0.314446530021,0.383333333333,True,,,,,
A6_remove_temporal_decay,80,74,601803,0.182300868449,0.238888888889,True,,,,,
A6_remove_temporal_decay,80,75,601804,0.315027431996,0.383333333333,True,,,,,
A6_remove_temporal_decay,80,76,601805,0.180777664331,0.261111111111,True,,,,,
A6_remove_temporal_decay,80,77,601806,0.240175984617,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,78,601807,0.29038217791,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,79,601808,0.26560833397,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,80,601809,0.181139064501,0.25,True,,,,,
A6_remove_temporal_decay,80,81,601810,0.223702951942,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,82,601811,0.256351912049,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,83,601812,0.331280962866,0.394444444444,True,,,,,
A6_remove_temporal_decay,80,84,601813,0.290317882983,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,85,601814,0.315750232335,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,86,601815,0.289736981008,0.35,True,,,,,
A6_remove_temporal_decay,80,87,601816,0.2152469338,0.261111111111,True,,,,,
A6_remove_temporal_decay,80,88,601817,0.307152315828,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,89,601818,0.223702951942,0.272222222222,True,,,,,
A6_remove_temporal_decay,80,90,601819,0.198632002759,0.266666666667,True,,,,,
A6_remove_temporal_decay,80,91,601820,0.281139064501,0.35,True,,,,,
A6_remove_temporal_decay,80,92,601821,0.255990511879,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,93,601822,0.282584665181,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,94,601823,0.290459781348,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,95,601824,0.307294214193,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,96,601825,0.273122049968,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,97,601826,0.306932814024,0.35,True,,,,,
A6_remove_temporal_decay,80,98,601827,0.323986748673,0.355555555556,True,,,,,
A6_remove_temporal_decay,80,99,601828,0.24783159898,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,100,601829,0.231939468279,0.277777777778,True,,,,,
A6_remove_temporal_decay,80,101,601830,0.273122049968,0.355555555556,True,,,,,
A6_remove_temporal_decay,80,102,601831,0.214382235094,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,103,601832,0.273483450137,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,104,601833,0.248051100785,0.311111111111,True,,,,,
A6_remove_temporal_decay,80,105,601834,0.248773901125,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,106,601835,0.255990511879,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,107,601836,0.231719966475,0.283333333333,True,,,,,
A6_remove_temporal_decay,80,108,601837,0.262923325903,0.377777777778,True,,,,,
A6_remove_temporal_decay,80,109,601838,0.24855439932,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,110,601839,0.231939468279,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,111,601840,0.206868519097,0.261111111111,True,,,,,
A6_remove_temporal_decay,80,112,601841,0.24819299915,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,113,601842,0.239814584447,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,114,601843,0.272102144385,0.361111111111,True,,,,,
A6_remove_temporal_decay,80,115,601844,0.273483450137,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,116,601845,0.347973497346,0.416666666667,True,,,,,
A6_remove_temporal_decay,80,117,601846,0.290317882983,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,118,601847,0.28965937757,0.35,True,,,,,
A6_remove_temporal_decay,80,119,601848,0.323986748673,0.355555555556,True,,,,,
A6_remove_temporal_decay,80,120,601849,0.340240279544,0.383333333333,True,,,,,
A6_remove_temporal_decay,80,121,601850,0.222463544555,0.3,True,,,,,
A6_remove_temporal_decay,80,122,601851,0.365169330361,0.416666666667,True,,,,,
A6_remove_temporal_decay,80,123,601852,0.231939468279,0.283333333333,True,,,,,
A6_remove_temporal_decay,80,124,601853,0.232300868449,0.266666666667,True,,,,,
A6_remove_temporal_decay,80,125,601854,0.26488553363,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,126,601855,0.306210013684,0.372222222222,True,,,,,
A6_remove_temporal_decay,80,127,601856,0.23157806811,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,128,601857,0.298334897516,0.35,True,,,,,
A6_remove_temporal_decay,80,129,601858,0.257010417462,0.3,True,,,,,
A6_remove_temporal_decay,80,130,601859,0.189156079034,0.266666666667,True,,,,,
A6_remove_temporal_decay,80,131,601860,0.206287617122,0.272222222222,True,,,,,
A6_remove_temporal_decay,80,132,601861,0.273483450137,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,133,601862,0.239814584447,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,134,601863,0.240317882983,0.283333333333,True,,,,,
A6_remove_temporal_decay,80,135,601864,0.273625348503,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,136,601865,0.248412500955,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,137,601866,0.230635765965,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,138,601867,0.264007526413,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,139,601868,0.264666031826,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,140,601869,0.282223265011,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,141,601870,0.272102144385,0.361111111111,True,,,,,
A6_remove_temporal_decay,80,142,601871,0.240537384787,0.277777777778,True,,,,,
A6_remove_temporal_decay,80,143,601872,0.239453184277,0.311111111111,True,,,,,
A6_remove_temporal_decay,80,144,601873,0.256649017292,0.311111111111,True,,,,,
A6_remove_temporal_decay,80,145,601874,0.280480559088,0.366666666667,True,,,,,
A6_remove_temporal_decay,80,146,601875,0.223702951942,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,147,601876,0.273986748673,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,148,601877,0.305771010075,0.383333333333,True,,,,,
A6_remove_temporal_decay,80,149,601878,0.297534493737,0.377777777778,True,,,,,
A6_remove_temporal_decay,80,150,601879,0.315388832165,0.355555555556,True,,,,,
A6_remove_temporal_decay,80,151,601880,0.29891579949,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,152,601881,0.323625348503,0.394444444444,True,,,,,
A6_remove_temporal_decay,80,153,601882,0.27260544292,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,154,601883,0.281500464671,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,155,601884,0.21560833397,0.266666666667,True,,,,,
A6_remove_temporal_decay,80,156,601885,0.23893657723,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,157,601886,0.21488553363,0.272222222222,True,,,,,
A6_remove_temporal_decay,80,158,601887,0.257152315828,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,159,601888,0.29819299915,0.355555555556,True,,,,,
A6_remove_temporal_decay,80,160,601889,0.282081366645,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,161,601890,0.240175984617,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,162,601891,0.24783159898,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,163,601892,0.265750232335,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,164,601893,0.315530730531,0.35,True,,,,,
A6_remove_temporal_decay,80,165,601894,0.256429515488,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,166,601895,0.257010417462,0.3,True,,,,,
A6_remove_temporal_decay,80,167,601896,0.199135301295,0.25,True,,,,,
A6_remove_temporal_decay,80,168,601897,0.306790915658,0.355555555556,True,,,,,
A6_remove_temporal_decay,80,169,601898,0.173044446529,0.233333333333,True,,,,,
A6_remove_temporal_decay,80,170,601899,0.197689700615,0.272222222222,True,,,,,
A6_remove_temporal_decay,80,171,601900,0.299057697856,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,172,601901,0.264304631656,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,173,601902,0.230997166135,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,174,601903,0.239878879374,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,175,601904,0.264730326752,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,176,601905,0.298257294077,0.355555555556,True,,,,,
A6_remove_temporal_decay,80,177,601906,0.198412500955,0.255555555556,True,,,,,
A6_remove_temporal_decay,80,178,601907,0.357655614363,0.377777777778,True,,,,,
A6_remove_temporal_decay,80,179,601908,0.306790915658,0.355555555556,True,,,,,
A6_remove_temporal_decay,80,180,601909,0.348696297686,0.405555555556,True,,,,,
A6_remove_temporal_decay,80,181,601910,0.257733217802,0.277777777778,True,,,,,
A6_remove_temporal_decay,80,182,601911,0.272541147993,0.35,True,,,,,
A6_remove_temporal_decay,80,183,601912,0.26452413346,0.361111111111,True,,,,,
A6_remove_temporal_decay,80,184,601913,0.256649017292,0.311111111111,True,,,,,
A6_remove_temporal_decay,80,185,601914,0.297534493737,0.372222222222,True,,,,,
A6_remove_temporal_decay,80,186,601915,0.272541147993,0.35,True,,,,,
A6_remove_temporal_decay,80,187,601916,0.240175984617,0.288888888889,True,,,,,
A6_remove_temporal_decay,80,188,601917,0.223122049968,0.283333333333,True,,,,,
A6_remove_temporal_decay,80,189,601918,0.307513715998,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,190,601919,0.290162676105,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,191,601920,0.290679283153,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,192,601921,0.374128647039,0.4,True,,,,,
A6_remove_temporal_decay,80,193,601922,0.357294214193,0.388888888889,True,,,,,
A6_remove_temporal_decay,80,194,601923,0.223483450137,0.272222222222,True,,,,,
A6_remove_temporal_decay,80,195,601924,0.223483450137,0.277777777778,True,,,,,
A6_remove_temporal_decay,80,196,601925,0.331861864841,0.377777777778,True,,,,,
A6_remove_temporal_decay,80,197,601926,0.24819299915,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,198,601927,0.273483450137,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,199,601928,0.26452413346,0.333333333333,True,,,,,
